id,product_id,url,sort_order
c701e644-f123-44d3-b99d-a5b25b320758,ec7b134f-a08e-4037-b81e-508f37de9f48,https://mms-images.out.customink.com/mms/images/catalog/ab1e893543c660fdaa69e7593f0b1b8a/styles/2538400/catalog_detail_image_medium.jpg,0
eac02290-b599-45eb-a59d-c7f38a60baba,3ecef98f-1603-4382-a1ff-d30c8fa3a3a6,https://mms-images.out.customink.com/mms/images/catalog/b500b21bef2cdcbf4ec746ef3872f350/styles/2531200/catalog_detail_image_medium.jpg,0
b4396af3-8113-4348-a26b-f0c340a39b29,104aac18-130e-4fa6-9c14-bfcac3518806,https://mms-images.out.customink.com/mms/images/catalog/e0ec733a41a4e0106765313088b7f3bc/styles/2529800/catalog_detail_image_medium.jpg,0
63d7b216-aa14-474d-87f5-b2b926a656e4,289c8bb9-c017-4670-922d-b7d1afb780cc,https://mms-images.out.customink.com/mms/images/catalog/bde823762b570f50239bf17b1c035733/styles/2529600/catalog_detail_image_medium.jpg,0
85720901-8416-4986-9cf9-d70be7c2a544,51022581-7466-44a7-91bb-892557264a0e,https://mms-images.out.customink.com/mms/images/catalog/9f05ddcac5af07f0b0557e485688f841/styles/2529400/catalog_detail_image_medium.jpg,0
09eec5e0-0d3b-41df-982e-68790d602e62,21431490-1555-41db-b1d9-9db6e5f32d81,https://mms-images.out.customink.com/mms/images/catalog/fd9a78097aeac2245e16f57a5f43e74a/styles/2529200/catalog_detail_image_medium.jpg,0
52dccf2f-e802-470e-ac70-758a198eb9f7,f9e99471-71ae-4c0c-8744-08bc039a0a93,https://mms-images.out.customink.com/mms/images/catalog/89a9af62fcb864a0f2b4ce4c9ea28b22/styles/2529000/catalog_detail_image_medium.jpg,0
57c10236-c600-4f7c-84bb-92dcabf9db46,f57cc470-3b4e-4b3e-a554-9b776c1be1a5,https://mms-images.out.customink.com/mms/images/catalog/30563949b63d1d4c8acc8a2798997d2f/styles/2528900/catalog_detail_image_medium.jpg,0
47236081-bd98-4144-a973-8ff47cae3417,79589e18-0d03-4ad1-b0e9-4af4fab1ef96,https://mms-images.out.customink.com/mms/images/catalog/f132a92d35ec7c981469a8f632e9803d/styles/2523000/catalog_detail_image_medium.jpg,0
69d122ed-c0be-4f3f-b818-0f4a4007e3c3,1c315505-d806-4009-a171-13bab81158f3,https://mms-images.out.customink.com/mms/images/catalog/5078d5f501ce04210fa556ff4280a41d/styles/2522900/catalog_detail_image_medium.jpg,0
b5d5585a-bfd5-493e-aed8-6ad38c2f64bb,9300bb57-12f0-4c45-8e12-5eeb43d714a9,https://mms-images.out.customink.com/mms/images/catalog/d474e2bfd2690cc630cdc5d59cd52884/styles/2522800/catalog_detail_image_medium.jpg,0
40ca3c83-4e5b-4d12-9322-91e84a929c28,89e23176-12e4-4c1f-b39a-f9f180547e8e,https://mms-images.out.customink.com/mms/images/catalog/98a6419b4bd3842d0631969ef6cd603d/styles/2506400/catalog_detail_image_medium.jpg,0
